order,family,species_asw,rep_mode
Anura,Bufonidae,Atelopus_angelito,A
Anura,Bufonidae,Atelopus_ardila,A
Anura,Bufonidae,Atelopus_arsyecue,A
Anura,Bufonidae,Atelopus_arthuri,A
Anura,Bufonidae,Atelopus_balios,A
Anura,Bufonidae,Atelopus_barbotini,A
Anura,Bufonidae,Atelopus_bomolochos,A
Anura,Bufonidae,Atelopus_boulengeri,A
Anura,Bufonidae,Atelopus_carauta,A
Anura,Bufonidae,Atelopus_carbonerensis,A
Anura,Bufonidae,Atelopus_carrikeri,A
Anura,Bufonidae,Atelopus_certus,A
Anura,Bufonidae,Atelopus_chiriquiensis,A
Anura,Bufonidae,Atelopus_chirripoensis,A
Anura,Bufonidae,Atelopus_chocoensis,A
Anura,Bufonidae,Atelopus_chrysocorallus,A
Anura,Bufonidae,Atelopus_coynei,A
Anura,Bufonidae,Atelopus_cruciger,A
Anura,Bufonidae,Atelopus_dimorphus,A
Anura,Bufonidae,Atelopus_ebenoides,A
Anura,Bufonidae,Atelopus_elegans,A
Anura,Bufonidae,Atelopus_epikeisthos,A
Anura,Bufonidae,Atelopus_erythropus,A
Anura,Bufonidae,Atelopus_eusebianus,A
Anura,Bufonidae,Atelopus_eusebiodiazi,A
Anura,Bufonidae,Atelopus_exiguus,A
Anura,Bufonidae,Atelopus_famelicus,A
Anura,Bufonidae,Atelopus_farci,A
Anura,Bufonidae,Atelopus_flavescens,A
Anura,Bufonidae,Atelopus_franciscus,A
Anura,Bufonidae,Atelopus_galactogaster,A
Anura,Bufonidae,Atelopus_gigas,A
Anura,Bufonidae,Atelopus_glyphus,A
Anura,Bufonidae,Atelopus_guanujo,A
Anura,Bufonidae,Atelopus_guitarraensis,A
Anura,Bufonidae,Atelopus_halihelos,A
Anura,Bufonidae,Atelopus_hoogmoedi,A
Anura,Bufonidae,Atelopus_ignescens,A
Anura,Bufonidae,Atelopus_laetissimus,A
Anura,Bufonidae,Atelopus_limosus,A
Anura,Bufonidae,Atelopus_loettersi,A
Anura,Bufonidae,Atelopus_longibrachius,A
Anura,Bufonidae,Atelopus_longirostris,A
Anura,Bufonidae,Atelopus_lozanoi,A
Anura,Bufonidae,Atelopus_lynchi,A
Anura,Bufonidae,Atelopus_mandingues,A
Anura,Bufonidae,Atelopus_marinkellei,A
Anura,Bufonidae,Atelopus_mindoensis,A
Anura,Bufonidae,Atelopus_minutulus,A
Anura,Bufonidae,Atelopus_mittermeieri,A
Anura,Bufonidae,Atelopus_monohernandezii,A
Anura,Bufonidae,Atelopus_mucubajiensis,A
Anura,Bufonidae,Atelopus_muisca,A
Anura,Bufonidae,Atelopus_nahumae,A
Anura,Bufonidae,Atelopus_nanay,A
Anura,Bufonidae,Atelopus_nepiozomus,A
Anura,Bufonidae,Atelopus_nicefori,A
Anura,Bufonidae,Atelopus_nocturnus,A
Anura,Bufonidae,Atelopus_onorei,A
Anura,Bufonidae,Atelopus_orcesi,A
Anura,Bufonidae,Atelopus_oxapampae,A
Anura,Bufonidae,Atelopus_oxyrhynchus,A
Anura,Bufonidae,Atelopus_pachydermus,A
Anura,Bufonidae,Atelopus_palmatus,A
Anura,Bufonidae,Atelopus_pastuso,A
Anura,Bufonidae,Atelopus_patazensis,A
Anura,Bufonidae,Atelopus_pedimarmoratus,A
Anura,Bufonidae,Atelopus_peruensis,A
Anura,Bufonidae,Atelopus_petersi,A
Anura,Bufonidae,Atelopus_petriruizi,A
Anura,Bufonidae,Atelopus_pictiventris,A
Anura,Bufonidae,Atelopus_pinangoi,A
Anura,Bufonidae,Atelopus_planispina,A
Anura,Bufonidae,Atelopus_podocarpus,A
Anura,Bufonidae,Atelopus_pulcher,A
Anura,Bufonidae,Atelopus_pyrodactylus,A
Anura,Bufonidae,Atelopus_quimbaya,A
Anura,Bufonidae,Atelopus_reticulatus,A
Anura,Bufonidae,Atelopus_sanjosei,A
Anura,Bufonidae,Atelopus_seminiferus,A
Anura,Bufonidae,Atelopus_senex,A
Anura,Bufonidae,Atelopus_sernai,A
Anura,Bufonidae,Atelopus_simulatus,A
Anura,Bufonidae,Atelopus_siranus,A
Anura,Bufonidae,Atelopus_sonsonensis,A
Anura,Bufonidae,Atelopus_sorianoi,A
Anura,Bufonidae,Atelopus_spumarius,A
Anura,Bufonidae,Atelopus_spurrelli,A
Anura,Bufonidae,Atelopus_subornatus,A
Anura,Bufonidae,Atelopus_tamaense,A
Anura,Bufonidae,Atelopus_tricolor,A
Anura,Bufonidae,Atelopus_varius,A
Anura,Bufonidae,Atelopus_vogli,A
Anura,Bufonidae,Atelopus_walkeri,A
Anura,Bufonidae,Atelopus_zeteki,A
Anura,Bufonidae,Barbarophryne_brongersmai,A
Anura,Bufonidae,Blythophryne_beryet,A
Anura,Bufonidae,Bufo_ailaoanus,A
Anura,Bufonidae,Bufo_aspinius,A
Anura,Bufonidae,Bufo_bankorensis,A
Anura,Bufonidae,Bufo_bufo,A
Anura,Bufonidae,Bufo_cryptotympanicus,A
Anura,Bufonidae,Bufo_eichwaldi,A
Anura,Bufonidae,Bufo_gargarizans,A
Anura,Bufonidae,Bufo_hadramautinus,A
Anura,Bufonidae,Bufo_japonicus,A
Anura,Bufonidae,Bufo_luchunnicus,A
Anura,Bufonidae,Bufo_menglianus,A
Anura,Bufonidae,Bufo_pageoti,A
Anura,Bufonidae,Bufo_scorteccii,A
Anura,Bufonidae,Bufo_spinosus,A
Anura,Bufonidae,Bufo_stejnegeri,A
Anura,Bufonidae,Bufo_torrenticola,A
Anura,Bufonidae,Bufo_tuberculatus,A
Anura,Bufonidae,Bufo_tuberospinius,A
Anura,Bufonidae,Bufo_verrucosissimus,A
Anura,Bufonidae,Bufoides_kempi,A
Anura,Bufonidae,Bufoides_meghalayanus,A
Anura,Bufonidae,Bufotes_balearicus,A
Anura,Bufonidae,Bufotes_baturae,A
Anura,Bufonidae,Bufotes_boulengeri,A
Anura,Bufonidae,Bufotes_latastii,A
Anura,Bufonidae,Bufotes_luristanicus,A
Anura,Bufonidae,Bufotes_oblongus,A
Anura,Bufonidae,Bufotes_pewzowi,A
Anura,Bufonidae,Bufotes_pseudoraddei,A
Anura,Bufonidae,Bufotes_shaartusiensis,A
Anura,Bufonidae,Bufotes_siculus,A
Anura,Bufonidae,Bufotes_surdus,A
Anura,Bufonidae,Bufotes_turanensis,A
Anura,Bufonidae,Bufotes_variabilis,A
Anura,Bufonidae,Bufotes_viridis,A
Anura,Bufonidae,Bufotes_zamdaensis,A
Anura,Bufonidae,Bufotes_zugmayeri,A
Anura,Bufonidae,Capensibufo_deceptus,A
Anura,Bufonidae,Capensibufo_magistratus,A
Anura,Bufonidae,Capensibufo_rosei,A
Anura,Bufonidae,Capensibufo_selenophos,A
Anura,Bufonidae,Capensibufo_tradouwi,A
Anura,Bufonidae,Churamiti_maridadi,A
Anura,Bufonidae,Dendrophryniscus_berthalutzae,A
Anura,Bufonidae,Dendrophryniscus_brevipollicatus,A
Anura,Bufonidae,Dendrophryniscus_carvalhoi,A
Anura,Bufonidae,Dendrophryniscus_krausae,A
Anura,Bufonidae,Dendrophryniscus_leucomystax,A
Anura,Bufonidae,Dendrophryniscus_oreites,A
Anura,Bufonidae,Dendrophryniscus_organensis,A
Anura,Bufonidae,Dendrophryniscus_proboscideus,A
Anura,Bufonidae,Dendrophryniscus_skuki,A
Anura,Bufonidae,Dendrophryniscus_stawiarskyi,A
Anura,Bufonidae,Didynamipus_sjostedti,D
Anura,Bufonidae,Duttaphrynus_atukoralei,A
Anura,Bufonidae,Duttaphrynus_beddomii,A
Anura,Bufonidae,Duttaphrynus_brevirostris,A
Anura,Bufonidae,Duttaphrynus_chandai,A
Anura,Bufonidae,Duttaphrynus_crocus,A
Anura,Bufonidae,Duttaphrynus_dhufarensis,A
Anura,Bufonidae,Duttaphrynus_himalayanus,A
Anura,Bufonidae,Duttaphrynus_hololius,A
Anura,Bufonidae,Duttaphrynus_kiphirensis,A
Anura,Bufonidae,Duttaphrynus_kotagamai,A
Anura,Bufonidae,Duttaphrynus_mamitensis,A
Anura,Bufonidae,Duttaphrynus_manipurensis,A
Anura,Bufonidae,Duttaphrynus_melanostictus,A
Anura,Bufonidae,Duttaphrynus_microtympanum,A
Anura,Bufonidae,Duttaphrynus_mizoramensis,A
Anura,Bufonidae,Duttaphrynus_nagalandensis,A
Anura,Bufonidae,Duttaphrynus_noellerti,A
Anura,Bufonidae,Duttaphrynus_olivaceus,A
Anura,Bufonidae,Duttaphrynus_parietalis,A
Anura,Bufonidae,Duttaphrynus_scaber,A
Anura,Bufonidae,Duttaphrynus_silentvalleyensis,A
Anura,Bufonidae,Duttaphrynus_stomaticus,A
Anura,Bufonidae,Duttaphrynus_stuarti,A
Anura,Bufonidae,Duttaphrynus_sumatranus,A
Anura,Bufonidae,Duttaphrynus_totol,A
Anura,Bufonidae,Duttaphrynus_valhallae,A
Anura,Bufonidae,Duttaphrynus_wokhaensis,A
Anura,Bufonidae,Epidalea_calamita,A
Anura,Bufonidae,Frostius_erythrophthalmus,A
Anura,Bufonidae,Frostius_pernambucensis,A
Anura,Bufonidae,Ghatophryne_ornata,A
Anura,Bufonidae,Ghatophryne_rubigina,A
Anura,Bufonidae,Incilius_alvarius,A
Anura,Bufonidae,Incilius_aucoinae,A
Anura,Bufonidae,Incilius_aurarius,A
Anura,Bufonidae,Incilius_bocourti,A
Anura,Bufonidae,Incilius_campbelli,A
Anura,Bufonidae,Incilius_canaliferus,A
Anura,Bufonidae,Incilius_cavifrons,A
Anura,Bufonidae,Incilius_chompipe,A
Anura,Bufonidae,Incilius_coccifer,A
Anura,Bufonidae,Incilius_coniferus,A
Anura,Bufonidae,Incilius_cristatus,A
Anura,Bufonidae,Incilius_cycladen,A
Anura,Bufonidae,Incilius_epioticus,A
Anura,Bufonidae,Incilius_fastidiosus,A
Anura,Bufonidae,Incilius_gemmifer,A
Anura,Bufonidae,Incilius_guanacaste,A
Anura,Bufonidae,Incilius_holdridgei,A
Anura,Bufonidae,Incilius_ibarrai,A
Anura,Bufonidae,Incilius_karenlipsae,A
Anura,Bufonidae,Incilius_leucomyos,A
Anura,Bufonidae,Incilius_luetkenii,A
Anura,Bufonidae,Incilius_macrocristatus,A
Anura,Bufonidae,Incilius_majordomus,A
Anura,Bufonidae,Incilius_marmoreus,A
Anura,Bufonidae,Incilius_mazatlanensis,A
Anura,Bufonidae,Incilius_mccoyi,A
Anura,Bufonidae,Incilius_melanochlorus,A
Anura,Bufonidae,Incilius_nebulifer,A
Anura,Bufonidae,Incilius_occidentalis,A
Anura,Bufonidae,Incilius_periglenes,A
Anura,Bufonidae,Incilius_peripatetes,A
Anura,Bufonidae,Incilius_perplexus,A
Anura,Bufonidae,Incilius_pisinnus,A
Anura,Bufonidae,Incilius_porteri,A
Anura,Bufonidae,Incilius_signifer,A
Anura,Bufonidae,Incilius_spiculatus,A
Anura,Bufonidae,Incilius_tacanensis,A
Anura,Bufonidae,Incilius_tutelarius,A
Anura,Bufonidae,Incilius_valliceps,A
Anura,Bufonidae,Ingerophrynus_biporcatus,A
Anura,Bufonidae,Ingerophrynus_celebensis,A
Anura,Bufonidae,Ingerophrynus_claviger,A
Anura,Bufonidae,Ingerophrynus_divergens,A
Anura,Bufonidae,Ingerophrynus_galeatus,A
Anura,Bufonidae,Ingerophrynus_gollum,A
Anura,Bufonidae,Ingerophrynus_kumquat,A
Anura,Bufonidae,Ingerophrynus_ledongensis,A
Anura,Bufonidae,Ingerophrynus_macrotis,A
Anura,Bufonidae,Ingerophrynus_parvus,A
Anura,Bufonidae,Ingerophrynus_philippinicus,A
Anura,Bufonidae,Ingerophrynus_quadriporcatus,A
Anura,Bufonidae,Laurentophryne_parkeri,A
Anura,Bufonidae,Leptophryne_borbonica,A
Anura,Bufonidae,Leptophryne_cruentata,A
Anura,Bufonidae,Leptophryne_javanica,A
Anura,Bufonidae,Melanophryniscus_admirabilis,A
Anura,Bufonidae,Melanophryniscus_alipioi,A
Anura,Bufonidae,Melanophryniscus_atroluteus,A
Anura,Bufonidae,Melanophryniscus_biancae,A
Anura,Bufonidae,Melanophryniscus_cambaraensis,A
Anura,Bufonidae,Melanophryniscus_cupreuscapularis,A
Anura,Bufonidae,Melanophryniscus_devincenzii,A
Anura,Bufonidae,Melanophryniscus_dorsalis,A
Anura,Bufonidae,Melanophryniscus_estebani,A
Anura,Bufonidae,Melanophryniscus_fulvoguttatus,A
Anura,Bufonidae,Melanophryniscus_klappenbachi,A
Anura,Bufonidae,Melanophryniscus_krauczuki,A
Anura,Bufonidae,Melanophryniscus_langonei,A
Anura,Bufonidae,Melanophryniscus_macrogranulosus,A
Anura,Bufonidae,Melanophryniscus_milanoi,A
Anura,Bufonidae,Melanophryniscus_montevidensis,A
Anura,Bufonidae,Melanophryniscus_moreirae,A
Anura,Bufonidae,Melanophryniscus_pachyrhynus,A
Anura,Bufonidae,Melanophryniscus_paraguayensis,A
Anura,Bufonidae,Melanophryniscus_peritus,A
Anura,Bufonidae,Melanophryniscus_rubriventris,A
Anura,Bufonidae,Melanophryniscus_sanmartini,A
Anura,Bufonidae,Melanophryniscus_setiba,A
Anura,Bufonidae,Melanophryniscus_simplex,A
Anura,Bufonidae,Melanophryniscus_spectabilis,A
Anura,Bufonidae,Melanophryniscus_stelzneri,A
Anura,Bufonidae,Melanophryniscus_tumifrons,A
Anura,Bufonidae,Melanophryniscus_vilavelhensis,A
Anura,Bufonidae,Melanophryniscus_xanthostomus,A
Anura,Bufonidae,Mertensophryne_anotis,A
Anura,Bufonidae,Mertensophryne_howelli,A
Anura,Bufonidae,Mertensophryne_lindneri,A
Anura,Bufonidae,Mertensophryne_lonnbergi,A
Anura,Bufonidae,Mertensophryne_loveridgei,A
Anura,Bufonidae,Mertensophryne_melanopleura,A
Anura,Bufonidae,Mertensophryne_micranotis,A
Anura,Bufonidae,Mertensophryne_mocquardi,A
Anura,Bufonidae,Mertensophryne_nairobiensis,A
Anura,Bufonidae,Mertensophryne_nyikae,A
Anura,Bufonidae,Mertensophryne_schmidti,A
Anura,Bufonidae,Mertensophryne_taitana,A
Anura,Bufonidae,Mertensophryne_usambarae,A
Anura,Bufonidae,Mertensophryne_uzunguensis,A
Anura,Bufonidae,Metaphryniscus_sosai,A
Anura,Bufonidae,Nannophryne_apolobambica,A
Anura,Bufonidae,Nannophryne_cophotis,A
Anura,Bufonidae,Nannophryne_corynetes,A
Anura,Bufonidae,Nannophryne_variegata,A
Anura,Bufonidae,Nectophryne_afra,A
Anura,Bufonidae,Nectophryne_batesii,A
Anura,Bufonidae,Nectophrynoides_asperginis,L
Anura,Bufonidae,Nectophrynoides_cryptus,L
Anura,Bufonidae,Nectophrynoides_frontierei,L
Anura,Bufonidae,Nectophrynoides_laevis,L
Anura,Bufonidae,Nectophrynoides_laticeps,L
Anura,Bufonidae,Nectophrynoides_minutus,L
Anura,Bufonidae,Nectophrynoides_paulae,L
Anura,Bufonidae,Nectophrynoides_poyntoni,L
Anura,Bufonidae,Nectophrynoides_pseudotornieri,L
Anura,Bufonidae,Nectophrynoides_tornieri,L
Anura,Bufonidae,Nectophrynoides_vestergaardi,L
Anura,Bufonidae,Nectophrynoides_viviparus,L
Anura,Bufonidae,Nectophrynoides_wendyae,L
Anura,Bufonidae,Nimbaphrynoides_occidentalis,L
Anura,Bufonidae,Oreophrynella_cryptica,D
Anura,Bufonidae,Oreophrynella_huberi,D
Anura,Bufonidae,Oreophrynella_macconnelli,D
Anura,Bufonidae,Oreophrynella_nigra,D
Anura,Bufonidae,Oreophrynella_quelchii,D
Anura,Bufonidae,Oreophrynella_seegobini,D
Anura,Bufonidae,Oreophrynella_vasquezi,D
Anura,Bufonidae,Oreophrynella_weiassipuensis,D
Anura,Bufonidae,Osornophryne_angel,D
Anura,Bufonidae,Osornophryne_antisana,D
Anura,Bufonidae,Osornophryne_bufoniformis,D
Anura,Bufonidae,Osornophryne_cofanorum,D
Anura,Bufonidae,Osornophryne_guacamayo,D
Anura,Bufonidae,Osornophryne_occidentalis,D
Anura,Bufonidae,Osornophryne_percrassa,D
Anura,Bufonidae,Osornophryne_puruanta,D
Anura,Bufonidae,Osornophryne_simpsoni,D
Anura,Bufonidae,Osornophryne_sumacoensis,D
Anura,Bufonidae,Osornophryne_talipes,D
Anura,Bufonidae,Parapelophryne_scalpta,A
Anura,Bufonidae,Pedostibes_tuberculosus,A
Anura,Bufonidae,Pelophryne_albotaeniata,A
Anura,Bufonidae,Pelophryne_api,A
Anura,Bufonidae,Pelophryne_brevipes,A
Anura,Bufonidae,Pelophryne_guentheri,A
Anura,Bufonidae,Pelophryne_lighti,A
Anura,Bufonidae,Pelophryne_linanitensis,A
Anura,Bufonidae,Pelophryne_misera,A
Anura,Bufonidae,Pelophryne_murudensis,A
Anura,Bufonidae,Pelophryne_penrissenensis,A
Anura,Bufonidae,Pelophryne_rhopophilia,A
Anura,Bufonidae,Pelophryne_saravacensis,A
Anura,Bufonidae,Pelophryne_signata,A
Anura,Bufonidae,Peltophryne_armata,A
Anura,Bufonidae,Peltophryne_cataulaciceps,A
Anura,Bufonidae,Peltophryne_dunni,A
Anura,Bufonidae,Peltophryne_empusa,A
Anura,Bufonidae,Peltophryne_florentinoi,A
Anura,Bufonidae,Peltophryne_fluviatica,A
Anura,Bufonidae,Peltophryne_fustiger,A
Anura,Bufonidae,Peltophryne_guentheri,A
Anura,Bufonidae,Peltophryne_gundlachi,A
Anura,Bufonidae,Peltophryne_lemur,A
Anura,Bufonidae,Peltophryne_longinasus,A
Anura,Bufonidae,Peltophryne_peltocephala,A
Anura,Bufonidae,Peltophryne_ramsdeni,A
Anura,Bufonidae,Peltophryne_taladai,A
Anura,Bufonidae,Phrynoidis_asper,A
Anura,Bufonidae,Phrynoidis_juxtasper,A
Anura,Bufonidae,Poyntonophrynus_beiranus,A
Anura,Bufonidae,Poyntonophrynus_damaranus,A
Anura,Bufonidae,Poyntonophrynus_dombensis,A
Anura,Bufonidae,Poyntonophrynus_fenoulheti,A
Anura,Bufonidae,Poyntonophrynus_grandisonae,A
Anura,Bufonidae,Poyntonophrynus_hoeschi,A
Anura,Bufonidae,Poyntonophrynus_kavangensis,A
Anura,Bufonidae,Poyntonophrynus_lughensis,A
Anura,Bufonidae,Poyntonophrynus_pachnodes,A
Anura,Bufonidae,Poyntonophrynus_parkeri,A
Anura,Bufonidae,Poyntonophrynus_vertebralis,A
Anura,Bufonidae,Pseudobufo_subasper,A
Anura,Bufonidae,Rentapia_everetti,A
Anura,Bufonidae,Rentapia_hosii,A
Anura,Bufonidae,Rhaebo_andinophrynoides,A
Anura,Bufonidae,Rhaebo_atelopoides,A
Anura,Bufonidae,Rhaebo_blombergi,A
Anura,Bufonidae,Rhaebo_caeruleostictus,A
Anura,Bufonidae,Rhaebo_colomai,A
Anura,Bufonidae,Rhaebo_ecuadorensis,A
Anura,Bufonidae,Rhaebo_glaberrimus,A
Anura,Bufonidae,Rhaebo_guttatus,A
Anura,Bufonidae,Rhaebo_haematiticus,A
Anura,Bufonidae,Rhaebo_hypomelas,A
Anura,Bufonidae,Rhaebo_lynchi,A
Anura,Bufonidae,Rhaebo_nasicus,A
Anura,Bufonidae,Rhaebo_olallai,A
Anura,Bufonidae,Rhinella_abei,A
Anura,Bufonidae,Rhinella_achalensis,A
Anura,Bufonidae,Rhinella_achavali,A
Anura,Bufonidae,Rhinella_acrolopha,
Anura,Bufonidae,Rhinella_acutirostris,A
Anura,Bufonidae,Rhinella_alata,A
Anura,Bufonidae,Rhinella_amabilis,A
Anura,Bufonidae,Rhinella_amboroensis,A
Anura,Bufonidae,Rhinella_arborescandens,A
Anura,Bufonidae,Rhinella_arenarum,A
Anura,Bufonidae,Rhinella_arequipensis,A
Anura,Bufonidae,Rhinella_arunco,A
Anura,Bufonidae,Rhinella_atacamensis,A
Anura,Bufonidae,Rhinella_azarai,A
Anura,Bufonidae,Rhinella_beebei,A
Anura,Bufonidae,Rhinella_bergi,A
Anura,Bufonidae,Rhinella_bernardoi,A
Anura,Bufonidae,Rhinella_casconi,A
Anura,Bufonidae,Rhinella_castaneotica,A
Anura,Bufonidae,Rhinella_centralis,A
Anura,Bufonidae,Rhinella_ceratophrys,A
Anura,Bufonidae,Rhinella_cerradensis,A
Anura,Bufonidae,Rhinella_chavin,A
Anura,Bufonidae,Rhinella_chrysophora,A
Anura,Bufonidae,Rhinella_cristinae,A
Anura,Bufonidae,Rhinella_crucifer,A
Anura,Bufonidae,Rhinella_dapsilis,A
Anura,Bufonidae,Rhinella_diptycha,A
Anura,Bufonidae,Rhinella_dorbignyi,A
Anura,Bufonidae,Rhinella_fernandezae,A
Anura,Bufonidae,Rhinella_festae,
Anura,Bufonidae,Rhinella_fissipes,A
Anura,Bufonidae,Rhinella_gallardoi,A
Anura,Bufonidae,Rhinella_gildae,A
Anura,Bufonidae,Rhinella_gnustae,A
Anura,Bufonidae,Rhinella_granulosa,A
Anura,Bufonidae,Rhinella_henseli,A
Anura,Bufonidae,Rhinella_hoogmoedi,A
Anura,Bufonidae,Rhinella_horribilis,A
Anura,Bufonidae,Rhinella_humboldti,A
Anura,Bufonidae,Rhinella_icterica,A
Anura,Bufonidae,Rhinella_inca,A
Anura,Bufonidae,Rhinella_inopina,A
Anura,Bufonidae,Rhinella_iserni,A
Anura,Bufonidae,Rhinella_jimi,A
Anura,Bufonidae,Rhinella_justinianoi,A
Anura,Bufonidae,Rhinella_leptoscelis,A
Anura,Bufonidae,Rhinella_lescurei,A
Anura,Bufonidae,Rhinella_lilyrodriguezae,A
Anura,Bufonidae,Rhinella_limensis,A
Anura,Bufonidae,Rhinella_lindae,
Anura,Bufonidae,Rhinella_macrorhina,
Anura,Bufonidae,Rhinella_magnussoni,A
Anura,Bufonidae,Rhinella_major,A
Anura,Bufonidae,Rhinella_manu,D
Anura,Bufonidae,Rhinella_margaritifera,A
Anura,Bufonidae,Rhinella_marina,A
Anura,Bufonidae,Rhinella_martyi,A
Anura,Bufonidae,Rhinella_merianae,A
Anura,Bufonidae,Rhinella_mirandaribeiroi,A
Anura,Bufonidae,Rhinella_multiverrucosa,A
Anura,Bufonidae,Rhinella_nattereri,A
Anura,Bufonidae,Rhinella_nesiotes,
Anura,Bufonidae,Rhinella_nicefori,
Anura,Bufonidae,Rhinella_ocellata,A
Anura,Bufonidae,Rhinella_ornata,A
Anura,Bufonidae,Rhinella_paraguas,
Anura,Bufonidae,Rhinella_paraguayensis,A
Anura,Bufonidae,Rhinella_poeppigii,A
Anura,Bufonidae,Rhinella_proboscidea,A
Anura,Bufonidae,Rhinella_pygmaea,A
Anura,Bufonidae,Rhinella_quechua,A
Anura,Bufonidae,Rhinella_roqueana,A
Anura,Bufonidae,Rhinella_rostrata,
Anura,Bufonidae,Rhinella_rubescens,A
Anura,Bufonidae,Rhinella_rubropunctata,A
Anura,Bufonidae,Rhinella_ruizi,
Anura,Bufonidae,Rhinella_rumbolli,A
Anura,Bufonidae,Rhinella_scitula,A
Anura,Bufonidae,Rhinella_sclerocephala,A
Anura,Bufonidae,Rhinella_sebbeni,A
Anura,Bufonidae,Rhinella_spinulosa,A
Anura,Bufonidae,Rhinella_stanlaii,A
Anura,Bufonidae,Rhinella_sternosignata,A
Anura,Bufonidae,Rhinella_tacana,A
Anura,Bufonidae,Rhinella_tenrec,
Anura,Bufonidae,Rhinella_truebae,
Anura,Bufonidae,Rhinella_vellardi,A
Anura,Bufonidae,Rhinella_veraguensis,A
Anura,Bufonidae,Rhinella_veredas,A
Anura,Bufonidae,Rhinella_yanachaga,A
Anura,Bufonidae,Rhinella_yunga,A
Anura,Bufonidae,Sabahphrynus_maculatus,A
Anura,Bufonidae,Schismaderma_carens,A
Anura,Bufonidae,Sclerophrys_arabica,A
Anura,Bufonidae,Sclerophrys_asmarae,A
Anura,Bufonidae,Sclerophrys_blanfordii,A
Anura,Bufonidae,Sclerophrys_brauni,A
Anura,Bufonidae,Sclerophrys_buchneri,A
Anura,Bufonidae,Sclerophrys_camerunensis,A
Anura,Bufonidae,Sclerophrys_capensis,A
Anura,Bufonidae,Sclerophrys_channingi,A
Anura,Bufonidae,Sclerophrys_chudeaui,A
Anura,Bufonidae,Sclerophrys_danielae,A
Anura,Bufonidae,Sclerophrys_djohongensis,A
Anura,Bufonidae,Sclerophrys_dodsoni,A
Anura,Bufonidae,Sclerophrys_fuliginata,A
Anura,Bufonidae,Sclerophrys_funerea,A
Anura,Bufonidae,Sclerophrys_garmani,A
Anura,Bufonidae,Sclerophrys_gracilipes,A
Anura,Bufonidae,Sclerophrys_gutturalis,A
Anura,Bufonidae,Sclerophrys_kassasii,A
Anura,Bufonidae,Sclerophrys_kerinyagae,A
Anura,Bufonidae,Sclerophrys_kisoloensis,A
Anura,Bufonidae,Sclerophrys_langanoensis,A
Anura,Bufonidae,Sclerophrys_latifrons,A
Anura,Bufonidae,Sclerophrys_lemairii,A
Anura,Bufonidae,Sclerophrys_maculata,A
Anura,Bufonidae,Sclerophrys_mauritanica,A
Anura,Bufonidae,Sclerophrys_pantherina,A
Anura,Bufonidae,Sclerophrys_pardalis,A
Anura,Bufonidae,Sclerophrys_pentoni,A
Anura,Bufonidae,Sclerophrys_perreti,S
Anura,Bufonidae,Sclerophrys_poweri,A
Anura,Bufonidae,Sclerophrys_pusilla,A
Anura,Bufonidae,Sclerophrys_reesi,A
Anura,Bufonidae,Sclerophrys_regularis,A
Anura,Bufonidae,Sclerophrys_steindachneri,A
Anura,Bufonidae,Sclerophrys_superciliaris,A
Anura,Bufonidae,Sclerophrys_taiensis,A
Anura,Bufonidae,Sclerophrys_tihamica,A
Anura,Bufonidae,Sclerophrys_togoensis,A
Anura,Bufonidae,Sclerophrys_tuberosa,A
Anura,Bufonidae,Sclerophrys_turkanae,A
Anura,Bufonidae,Sclerophrys_urunguensis,A
Anura,Bufonidae,Sclerophrys_villiersi,A
Anura,Bufonidae,Sclerophrys_vittata,A
Anura,Bufonidae,Sclerophrys_xeros,A
Anura,Bufonidae,Sigalegalephrynus_mandailinguensis,A
Anura,Bufonidae,Sigalegalephrynus_minangkabauensis,A
Anura,Bufonidae,Strauchbufo_raddei,A
Anura,Bufonidae,Truebella_skoptes,A
Anura,Bufonidae,Truebella_tothastes,A
Anura,Bufonidae,Vandijkophrynus_amatolicus,A
Anura,Bufonidae,Vandijkophrynus_angusticeps,A
Anura,Bufonidae,Vandijkophrynus_gariepensis,A
Anura,Bufonidae,Vandijkophrynus_inyangae,A
Anura,Bufonidae,Vandijkophrynus_robinsoni,A
Anura,Bufonidae,Werneria_bambutensis,A
Anura,Bufonidae,Werneria_iboundji,A
Anura,Bufonidae,Werneria_mertensiana,A
Anura,Bufonidae,Werneria_preussi,A
Anura,Bufonidae,Werneria_submontana,A
Anura,Bufonidae,Werneria_tandyi,A
Anura,Bufonidae,Wolterstorffina_chirioi,A
Anura,Bufonidae,Wolterstorffina_mirei,A
Anura,Bufonidae,Wolterstorffina_parvipalmata,A
Anura,Bufonidae,Xanthophryne_koynayensis,A
Anura,Bufonidae,Xanthophryne_tigerina,A
Anura,Calyptocephalellidae,Calyptocephalella_gayi,A
Anura,Calyptocephalellidae,Telmatobufo_australis,A
Anura,Calyptocephalellidae,Telmatobufo_bullocki,A
Anura,Calyptocephalellidae,Telmatobufo_ignotus,A
Anura,Calyptocephalellidae,Telmatobufo_venustus,A
Anura,Centrolenidae,Celsiella_revocata,S
Anura,Centrolenidae,Celsiella_vozmedianoi,S
Anura,Centrolenidae,Centrolene_acanthidiocephalum,S
Anura,Centrolenidae,Centrolene_altitudinalis,S
Anura,Centrolenidae,Centrolene_antioquiensis,S
Anura,Centrolenidae,Centrolene_azulae,S
Anura,Centrolenidae,Centrolene_bacata,S
