species_asw,family,order,rep_mode1
Smilisca_sila,Hylidae,Anura,A
Smilisca_baudinii,Hylidae,Anura,A
Triprion_petasatus,Hylidae,Anura,A
Triprion_spinosus,Hylidae,Anura,S
Triprion_spatulatus,Hylidae,Anura,A
Isthmohyla_rivularis,Hylidae,Anura,A
Isthmohyla_tica,Hylidae,Anura,A
Isthmohyla_pseudopuma,Hylidae,Anura,A
Isthmohyla_zeteki,Hylidae,Anura,S
Tlalocohyla_smithii,Hylidae,Anura,A
Tlalocohyla_picta,Hylidae,Anura,A
Tlalocohyla_loquax,Hylidae,Anura,A
Tlalocohyla_godmani,Hylidae,Anura,A
Charadrahyla_taeniopus,Hylidae,Anura,A
Charadrahyla_nephila,Hylidae,Anura,A
Megastomatohyla_mixe,Hylidae,Anura,A
Ptychohyla_leonhardschultzei,Hylidae,Anura,A
Ptychohyla_zophodes,Hylidae,Anura,A
Ptychohyla_euthysanota,Hylidae,Anura,A
Ptychohyla_hypomykter,Hylidae,Anura,A
Ptychohyla_dendrophasma,Hylidae,Anura,A
Atlantihyla_spinipollex,Hylidae,Anura,A
Ptychohyla_salvadorensis,Hylidae,Anura,A
Duellmanohyla_uranochroa,Hylidae,Anura,A
Duellmanohyla_rufioculis,Hylidae,Anura,A
Duellmanohyla_soralia,Hylidae,Anura,A
Bromeliohyla_bromeliacia,Hylidae,Anura,A
Ecnomiohyla_miliaria,Hylidae,Anura,A
Ecnomiohyla_minera,Hylidae,Anura,A
Ecnomiohyla_rabborum,Hylidae,Anura,A
Rheohyla_miotympanum,Hylidae,Anura,A
Sarcohyla_pentheter,Hylidae,Anura,A
Sarcohyla_labeculata,Hylidae,Anura,A
Sarcohyla_bistincta,Hylidae,Anura,A
Sarcohyla_ameibothalame,Hylidae,Anura,A
Sarcohyla_arborescandens,Hylidae,Anura,A
Sarcohyla_cyclada,Hylidae,Anura,A
Sarcohyla_siopela,Hylidae,Anura,A
Plectrohyla_matudai,Hylidae,Anura,A
Plectrohyla_guatemalensis,Hylidae,Anura,A
Plectrohyla_glandulosa,Hylidae,Anura,A
Plectrohyla_chrysopleura,Hylidae,Anura,A
Exerodonta_sumichrasti,Hylidae,Anura,A
Exerodonta_melanomma,Hylidae,Anura,A
Exerodonta_perkinsi,Hylidae,Anura,A
Exerodonta_abdivita,Hylidae,Anura,A
Exerodonta_chimalapa,Hylidae,Anura,A
Exerodonta_smaragdina,Hylidae,Anura,A
Exerodonta_xera,Hylidae,Anura,A
Pseudacris_maculata,Hylidae,Anura,A
Pseudacris_clarkii,Hylidae,Anura,A
Pseudacris_triseriata,Hylidae,Anura,A
Pseudacris_feriarum,Hylidae,Anura,A
Pseudacris_nigrita,Hylidae,Anura,A
Pseudacris_kalmi,Hylidae,Anura,A
Pseudacris_fouquettei,Hylidae,Anura,A
Pseudacris_brimleyi,Hylidae,Anura,A
Pseudacris_brachyphona,Hylidae,Anura,A
Pseudacris_streckeri,Hylidae,Anura,A
Pseudacris_illinoensis,Hylidae,Anura,A
Pseudacris_ornata,Hylidae,Anura,A
Pseudacris_ocularis,Hylidae,Anura,A
Pseudacris_crucifer,Hylidae,Anura,A
Pseudacris_regilla,Hylidae,Anura,A
Pseudacris_cadaverina,Hylidae,Anura,A
Acris_crepitans,Hylidae,Anura,A
Acris_blanchardi,Hylidae,Anura,A
Acris_gryllus,Hylidae,Anura,A
Osteocephalus_verruciger,Hylidae,Anura,A
Osteocephalus_cannatellai,Hylidae,Anura,A
Osteocephalus_buckleyi,Hylidae,Anura,A
Osteocephalus_helenae,Hylidae,Anura,A
Osteocephalus_cabrerai,Hylidae,Anura,A
Osteocephalus_festae,Hylidae,Anura,A
Osteocephalus_carri,Hylidae,Anura,A
Osteocephalus_mutabor,Hylidae,Anura,A
Osteocephalus_mimeticus,Hylidae,Anura,A
Osteocephalus_deridens,Hylidae,Anura,A
Osteocephalus_fuscifacies,Hylidae,Anura,A
Osteocephalus_leoniae,Hylidae,Anura,A
Osteocephalus_planiceps,Hylidae,Anura,A
Osteocephalus_castaneicola,Hylidae,Anura,A
Osteocephalus_yasuni,Hylidae,Anura,A
Osteocephalus_leprieurii,Hylidae,Anura,A
Osteocephalus_subtilis,Hylidae,Anura,A
Osteocephalus_heyeri,Hylidae,Anura,A
Osteocephalus_alboguttatus,Hylidae,Anura,A
Osteocephalus_oophagus,Hylidae,Anura,A
Osteocephalus_taurinus,Hylidae,Anura,A
Tepuihyla_rodriguezi,Hylidae,Anura,A
Tepuihyla_edelcae,Hylidae,Anura,A
Tepuihyla_aecii,Hylidae,Anura,A
Tepuihyla_exophthalma,Hylidae,Anura,A
Osteopilus_marianae,Hylidae,Anura,A
Osteopilus_wilderi,Hylidae,Anura,A
Osteopilus_crucialis,Hylidae,Anura,A
Osteopilus_dominicensis,Hylidae,Anura,A
Osteopilus_pulchrilineatus,Hylidae,Anura,A
Osteopilus_septentrionalis,Hylidae,Anura,A
Osteopilus_vastus,Hylidae,Anura,A
Phyllodytes_luteolus,Hylidae,Anura,A
Itapotihyla_langsdorffii,Hylidae,Anura,A
Trachycephalus_imitatrix,Hylidae,Anura,A
Trachycephalus_mesophaeus,Hylidae,Anura,A
Trachycephalus_nigromaculatus,Hylidae,Anura,A
Trachycephalus_hadroceps,Hylidae,Anura,A
Trachycephalus_typhonius,Hylidae,Anura,A
Trachycephalus_resinifictrix,Hylidae,Anura,A
Trachycephalus_coriaceus,Hylidae,Anura,S
Trachycephalus_jordani,Hylidae,Anura,A
Corythomantis_greeningi,Hylidae,Anura,A
Argenteohyla_siemersi,Hylidae,Anura,A
Nyctimantis_rugiceps,Hylidae,Anura,A
Aparasphenodon_brunoi,Hylidae,Anura,A
Phytotriades_auratus,Hylidae,Anura,A
Dendropsophus_rubicundulus,Hylidae,Anura,A
Dendropsophus_sanborni,Hylidae,Anura,A
Dendropsophus_tritaeniatus,Hylidae,Anura,NA
Dendropsophus_minusculus,Hylidae,Anura,A
Dendropsophus_juliani,Hylidae,Anura,NA
Dendropsophus_berthalutzae,Hylidae,Anura,S
Dendropsophus_bipunctatus,Hylidae,Anura,A
Dendropsophus_nanus,Hylidae,Anura,A
Dendropsophus_walfordi,Hylidae,Anura,A
Dendropsophus_riveroi,Hylidae,Anura,A
Dendropsophus_reichlei,Hylidae,Anura,A
Dendropsophus_gaucheri,Hylidae,Anura,NA
Dendropsophus_branneri,Hylidae,Anura,S
Dendropsophus_microcephalus,Hylidae,Anura,S
Dendropsophus_phlebodes,Hylidae,Anura,A
Dendropsophus_rhodopeplus,Hylidae,Anura,A
Dendropsophus_sartori,Hylidae,Anura,NA
Dendropsophus_robertmertensi,Hylidae,Anura,NA
Dendropsophus_leali,Hylidae,Anura,A
Dendropsophus_anceps,Hylidae,Anura,A
Dendropsophus_schubarti,Hylidae,Anura,S
Dendropsophus_minutus,Hylidae,Anura,A
Dendropsophus_manonegra,Hylidae,Anura,NA
Dendropsophus_bifurcus,Hylidae,Anura,S
Dendropsophus_sarayacuensis,Hylidae,Anura,S
Dendropsophus_ebraccatus,Hylidae,Anura,S
Dendropsophus_triangulum,Hylidae,Anura,S
Dendropsophus_leucophyllatus,Hylidae,Anura,S
Dendropsophus_elegans,Hylidae,Anura,A
Dendropsophus_salli,Hylidae,Anura,S
Dendropsophus_timbeba,Hylidae,Anura,A
Dendropsophus_miyatai,Hylidae,Anura,A
Dendropsophus_parviceps,Hylidae,Anura,A
Dendropsophus_koechlini,Hylidae,Anura,A
Dendropsophus_frosti,Hylidae,Anura,S
Dendropsophus_brevifrons,Hylidae,Anura,S
Dendropsophus_giesleri,Hylidae,Anura,S
Dendropsophus_meridensis,Hylidae,Anura,A
Dendropsophus_luddeckei,Hylidae,Anura,A
Dendropsophus_molitor,Hylidae,Anura,A
Dendropsophus_carnifex,Hylidae,Anura,A
Dendropsophus_marmoratus,Hylidae,Anura,A
Dendropsophus_melanargyreus,Hylidae,Anura,A
Dendropsophus_seniculus,Hylidae,Anura,A
Dendropsophus_aperomeus,Hylidae,Anura,A
Xenohyla_truncata,Hylidae,Anura,A
Pseudis_fusca,Hylidae,Anura,A
Pseudis_tocantins,Hylidae,Anura,S
Pseudis_paradoxa,Hylidae,Anura,S
Pseudis_bolbodactyla,Hylidae,Anura,A
Pseudis_cardosoi,Hylidae,Anura,A
Pseudis_minuta,Hylidae,Anura,S
Lysapsus_limellum,Hylidae,Anura,S
Lysapsus_bolivianus,Hylidae,Anura,S
Lysapsus_caraya,Hylidae,Anura,S
Lysapsus_laevis,Hylidae,Anura,S
Scarthyla_goinorum,Hylidae,Anura,A
Scinax_chiquitanus,Hylidae,Anura,A
Scinax_funereus,Hylidae,Anura,A
Scinax_oreites,Hylidae,Anura,A
Scinax_ictericus,Hylidae,Anura,A
Scinax_similis,Hylidae,Anura,A
Scinax_duartei,Hylidae,Anura,A
Scinax_hayii,Hylidae,Anura,A
Scinax_ruber,Hylidae,Anura,A
Scinax_x-signatus,Hylidae,Anura,A
Scinax_nasicus,Hylidae,Anura,A
Scinax_fuscovarius,Hylidae,Anura,A
Scinax_fuscomarginatus,Hylidae,Anura,A
Scinax_boesemani,Hylidae,Anura,A
Scinax_staufferi,Hylidae,Anura,A
Scinax_cruentomma,Hylidae,Anura,A
Scinax_elaeochroa,Hylidae,Anura,A
Scinax_squalirostris,Hylidae,Anura,A
Scinax_crospedospilus,Hylidae,Anura,A
Scinax_garbei,Hylidae,Anura,A
Scinax_proboscideus,Hylidae,Anura,A
Scinax_jolyi,Hylidae,Anura,A
Scinax_rostratus,Hylidae,Anura,A
Scinax_sugillatus,Hylidae,Anura,A
Scinax_boulengeri,Hylidae,Anura,A
Scinax_nebulosus,Hylidae,Anura,A
Scinax_quinquefasciatus,Hylidae,Anura,A
Scinax_acuminatus,Hylidae,Anura,A
Julianus_uruguayus,Hylidae,Anura,A
Ololygon_obtriangulata,Hylidae,Anura,A
Ololygon_berthae,Hylidae,Anura,A
Ololygon_catharinae,Hylidae,Anura,A
Ololygon_peixotoi,Hylidae,Anura,A
Ololygon_faivovichi,Hylidae,Anura,A
Ololygon_perpusilla,Hylidae,Anura,A
Sphaenorhynchus_dorisae,Hylidae,Anura,A
Sphaenorhynchus_lacteus,Hylidae,Anura,A
Sphaenorhynchus_platycephalus,Hylidae,Anura,A
Boana_pulchella,Hylidae,Anura,A
Boana_cordobae,Hylidae,Anura,A
Boana_prasina,Hylidae,Anura,A
Boana_caingua,Hylidae,Anura,A
Boana_marginata,Hylidae,Anura,A
Boana_bischoffi,Hylidae,Anura,A
Boana_guentheri,Hylidae,Anura,A
Boana_marianitae,Hylidae,Anura,A
Boana_balzani,Hylidae,Anura,A
Boana_callipleura,Hylidae,Anura,A
Boana_riojana,Hylidae,Anura,A
Boana_curupi,Hylidae,Anura,A
Boana_latistriata,Hylidae,Anura,A
Boana_polytaenia,Hylidae,Anura,A
Boana_leptolineata,Hylidae,Anura,A
Boana_semiguttata,Hylidae,Anura,A
Boana_caipora,Hylidae,Anura,A
Boana_joaquini,Hylidae,Anura,A
Boana_aguilari,Hylidae,Anura,A
Boana_palaestes,Hylidae,Anura,A
Boana_gladiator,Hylidae,Anura,A
Boana_melanopleura,Hylidae,Anura,A
Boana_ericae,Hylidae,Anura,A
Boana_pardalis,Hylidae,Anura,A
Boana_lundii,Hylidae,Anura,A
Boana_faber,Hylidae,Anura,A
Boana_crepitans,Hylidae,Anura,A
Boana_rosenbergi,Hylidae,Anura,A
Boana_albomarginata,Hylidae,Anura,A
Boana_pellucens,Hylidae,Anura,A
Boana_rufitela,Hylidae,Anura,A
Boana_fasciata,Hylidae,Anura,A
Boana_maculateralis,Hylidae,Anura,A
Boana_tetete,Hylidae,Anura,A
Boana_alfaroi,Hylidae,Anura,A
Boana_dentei,Hylidae,Anura,A
Boana_almendarizae,Hylidae,Anura,A
Boana_calcarata,Hylidae,Anura,A
Boana_albopunctata,Hylidae,Anura,A
Boana_multifasciata,Hylidae,Anura,A
Boana_lanciformis,Hylidae,Anura,A
Boana_raniceps,Hylidae,Anura,A
Boana_heilprini,Hylidae,Anura,A
Boana_picturata,Hylidae,Anura,A
Boana_lemai,Hylidae,Anura,A
Boana_benitezi,Hylidae,Anura,A
Boana_ornatissima,Hylidae,Anura,A
Boana_microderma,Hylidae,Anura,S
Boana_nympha,Hylidae,Anura,A
Boana_roraima,Hylidae,Anura,A
Boana_geographica,Hylidae,Anura,A
Boana_semilineata,Hylidae,Anura,A
Boana_boans,Hylidae,Anura,A
Boana_punctata,Hylidae,Anura,A
Boana_cinerascens,Hylidae,Anura,A
Boana_sibleszi,Hylidae,Anura,A
Aplastodiscus_leucopygius,Hylidae,Anura,A
Aplastodiscus_cavicola,Hylidae,Anura,A
Aplastodiscus_albosignatus,Hylidae,Anura,A
Aplastodiscus_cochranae,Hylidae,Anura,A
Aplastodiscus_perviridis,Hylidae,Anura,A
Aplastodiscus_weygoldti,Hylidae,Anura,A
Aplastodiscus_arildae,Hylidae,Anura,A
Aplastodiscus_eugenioi,Hylidae,Anura,A
Aplastodiscus_albofrenatus,Hylidae,Anura,A
Bokermannohyla_circumdata,Hylidae,Anura,A
Bokermannohyla_hylax,Hylidae,Anura,A
Bokermannohyla_astartea,Hylidae,Anura,A
Bokermannohyla_martinsi,Hylidae,Anura,A
Bokermannohyla_itapoty,Hylidae,Anura,A
Bokermannohyla_oxente,Hylidae,Anura,A
Hyloscirtus_pacha,Hylidae,Anura,A
Hyloscirtus_staufferorum,Hylidae,Anura,A
Hyloscirtus_criptico,Hylidae,Anura,A
Hyloscirtus_psarolaimus,Hylidae,Anura,A
Hyloscirtus_tigrinus,Hylidae,Anura,A
Hyloscirtus_ptychodactylus,Hylidae,Anura,A
Hyloscirtus_princecharlesi,Hylidae,Anura,A
Hyloscirtus_larinopygion,Hylidae,Anura,A
Hyloscirtus_pantostictus,Hylidae,Anura,A
Hyloscirtus_lindae,Hylidae,Anura,A
Hyloscirtus_tapichalaca,Hylidae,Anura,A
Hyloscirtus_armatus,Hylidae,Anura,A
Hyloscirtus_charazani,Hylidae,Anura,A
Hyloscirtus_simmonsi,Hylidae,Anura,S
Hyloscirtus_alytolylax,Hylidae,Anura,S
Hyloscirtus_colymba,Hylidae,Anura,A
Hyloscirtus_phyllognathus,Hylidae,Anura,NA
Hyloscirtus_lascinius,Hylidae,Anura,NA
Hyloscirtus_palmeri,Hylidae,Anura,NA
Myersiohyla_inparquesi,Hylidae,Anura,A
Nesorohyla_kanaima,Hylidae,Anura,A
Ranoidea_maini,Pelodryadidae,Anura,A
Ranoidea_maculosa,Pelodryadidae,Anura,A
Ranoidea_longipes,Pelodryadidae,Anura,A
Ranoidea_vagitus,Pelodryadidae,Anura,A
Ranoidea_cultripes,Pelodryadidae,Anura,A
Ranoidea_manya,Pelodryadidae,Anura,A
Ranoidea_cryptotis,Pelodryadidae,Anura,A
Ranoidea_brevipes,Pelodryadidae,Anura,A
Ranoidea_verrucosa,Pelodryadidae,Anura,A
Ranoidea_novaehollandiae,Pelodryadidae,Anura,A
Ranoidea_australis,Pelodryadidae,Anura,A
Ranoidea_alboguttata,Pelodryadidae,Anura,A
Ranoidea_platycephala,Pelodryadidae,Anura,A
Ranoidea_dahlii,Pelodryadidae,Anura,A
Ranoidea_phyllochroa,Pelodryadidae,Anura,A
Ranoidea_nudidigita,Pelodryadidae,Anura,A
Ranoidea_barringtonensis,Pelodryadidae,Anura,A
Ranoidea_pearsoniana,Pelodryadidae,Anura,A
Ranoidea_subglandulosa,Pelodryadidae,Anura,A
Ranoidea_daviesae,Pelodryadidae,Anura,A
Ranoidea_spenceri,Pelodryadidae,Anura,A
Ranoidea_citropa,Pelodryadidae,Anura,A
Litoria_thesaurensis,Pelodryadidae,Anura,A
Ranoidea_impura,Pelodryadidae,Anura,A
Ranoidea_moorei,Pelodryadidae,Anura,A
Ranoidea_cyclorhynchus,Pelodryadidae,Anura,A
Ranoidea_aurea,Pelodryadidae,Anura,A
Ranoidea_raniformis,Pelodryadidae,Anura,A
Ranoidea_nyakalensis,Pelodryadidae,Anura,A
Ranoidea_rheocola,Pelodryadidae,Anura,A
Ranoidea_nannotis,Pelodryadidae,Anura,A
Ranoidea_dayi,Pelodryadidae,Anura,A
Ranoidea_exopthalmia,Pelodryadidae,Anura,A
Ranoidea_serrata,Pelodryadidae,Anura,A
Ranoidea_genimaculata,Pelodryadidae,Anura,A
Ranoidea_eucnemis,Pelodryadidae,Anura,A
Ranoidea_wilcoxii,Pelodryadidae,Anura,A
Ranoidea_jungguy,Pelodryadidae,Anura,A
Ranoidea_booroolongensis,Pelodryadidae,Anura,A
Ranoidea_lesueurii,Pelodryadidae,Anura,A
Ranoidea_andiirrmalin,Pelodryadidae,Anura,A
Ranoidea_gilleni,Pelodryadidae,Anura,A
Ranoidea_caerulea,Pelodryadidae,Anura,A
Ranoidea_splendida,Pelodryadidae,Anura,A
Ranoidea_cavernicola,Pelodryadidae,Anura,A
Ranoidea_xanthomera,Pelodryadidae,Anura,A
Ranoidea_chloris,Pelodryadidae,Anura,A
Ranoidea_gracilenta,Pelodryadidae,Anura,A
Ranoidea_kumae,Pelodryadidae,Anura,A
Nyctimystes_foricula,Pelodryadidae,Anura,A
Nyctimystes_semipalmatus,Pelodryadidae,Anura,A
Nyctimystes_zweifeli,Pelodryadidae,Anura,A
Nyctimystes_humeralis,Pelodryadidae,Anura,A
Nyctimystes_papua,Pelodryadidae,Anura,A
Nyctimystes_pulcher,Pelodryadidae,Anura,A
Nyctimystes_cheesmani,Pelodryadidae,Anura,A
Nyctimystes_narinosus,Pelodryadidae,Anura,A
Nyctimystes_kubori,Pelodryadidae,Anura,A
Nyctimystes_brevipalmatus,Pelodryadidae,Anura,A
Nyctimystes_infrafrenatus,Pelodryadidae,Anura,A
Nyctimystes_dux,Pelodryadidae,Anura,A
Litoria_amboinensis,Pelodryadidae,Anura,A
Litoria_darlingtoni,Pelodryadidae,Anura,A
Litoria_peronii,Pelodryadidae,Anura,A
Litoria_tyleri,Pelodryadidae,Anura,A
Litoria_rothii,Pelodryadidae,Anura,A
Litoria_rubella,Pelodryadidae,Anura,A
Litoria_electrica,Pelodryadidae,Anura,A
Litoria_dentata,Pelodryadidae,Anura,A
Litoria_congenita,Pelodryadidae,Anura,A
Litoria_paraewingi,Pelodryadidae,Anura,A
Litoria_verreauxii,Pelodryadidae,Anura,A
Litoria_revelata,Pelodryadidae,Anura,A
Litoria_littlejohni,Pelodryadidae,Anura,A
Litoria_ewingii,Pelodryadidae,Anura,A
Litoria_jervisiensis,Pelodryadidae,Anura,A
Litoria_burrowsi,Pelodryadidae,Anura,A
Litoria_adelaidensis,Pelodryadidae,Anura,A
Litoria_freycineti,Pelodryadidae,Anura,A
Litoria_latopalmata,Pelodryadidae,Anura,A
Litoria_tornieri,Pelodryadidae,Anura,A
Litoria_pallida,Pelodryadidae,Anura,A
Litoria_inermis,Pelodryadidae,Anura,A
Litoria_nasuta,Pelodryadidae,Anura,A
Litoria_watjulumensis,Pelodryadidae,Anura,A
Litoria_coplandi,Pelodryadidae,Anura,A
Litoria_nigrofrenata,Pelodryadidae,Anura,A
Litoria_personata,Pelodryadidae,Anura,A
Litoria_longirostris,Pelodryadidae,Anura,S
Litoria_meiriana,Pelodryadidae,Anura,A
Litoria_microbelos,Pelodryadidae,Anura,A
Litoria_dorsalis,Pelodryadidae,Anura,A
Litoria_modica,Pelodryadidae,Anura,A
Litoria_angiana,Pelodryadidae,Anura,A
Litoria_micromembrana,Pelodryadidae,Anura,A
Litoria_arfakiana,Pelodryadidae,Anura,A
Litoria_wollastoni,Pelodryadidae,Anura,A
Litoria_leucova,Pelodryadidae,Anura,S
Litoria_majikthise,Pelodryadidae,Anura,S
Litoria_iris,Pelodryadidae,Anura,S
Litoria_pronimia,Pelodryadidae,Anura,S
Litoria_spartacus,Pelodryadidae,Anura,A
Litoria_multiplica,Pelodryadidae,Anura,S
Litoria_havina,Pelodryadidae,Anura,S
Litoria_nigropunctata,Pelodryadidae,Anura,A
Litoria_prora,Pelodryadidae,Anura,S
Litoria_bicolor,Pelodryadidae,Anura,A
Litoria_fallax,Pelodryadidae,Anura,A
Litoria_olongburensis,Pelodryadidae,Anura,A
Pithecopus_oreades,Phyllomedusidae,Anura,S
Pithecopus_centralis,Phyllomedusidae,Anura,S
Pithecopus_ayeaye,Phyllomedusidae,Anura,S
Pithecopus_megacephalus,Phyllomedusidae,Anura,S
Pithecopus_rohdei,Phyllomedusidae,Anura,S
Pithecopus_azureus,Phyllomedusidae,Anura,S
Pithecopus_hypochondrialis,Phyllomedusidae,Anura,S
Pithecopus_nordestinus,Phyllomedusidae,Anura,S
Pithecopus_palliatus,Phyllomedusidae,Anura,S
Callimedusa_duellmani,Phyllomedusidae,Anura,S
Callimedusa_baltea,Phyllomedusidae,Anura,S
Callimedusa_ecuatoriana,Phyllomedusidae,Anura,S
Callimedusa_perinesos,Phyllomedusidae,Anura,S
Callimedusa_atelopoides,Phyllomedusidae,Anura,S
Callimedusa_tomopterna,Phyllomedusidae,Anura,S
Phyllomedusa_tetraploidea,Phyllomedusidae,Anura,S
Phyllomedusa_distincta,Phyllomedusidae,Anura,S
Phyllomedusa_iheringii,Phyllomedusidae,Anura,S
Phyllomedusa_burmeisteri,Phyllomedusidae,Anura,S
Phyllomedusa_bahiana,Phyllomedusidae,Anura,S
Phyllomedusa_sauvagii,Phyllomedusidae,Anura,S
Phyllomedusa_boliviana,Phyllomedusidae,Anura,S
Phyllomedusa_neildi,Phyllomedusidae,Anura,S
Phyllomedusa_trinitatis,Phyllomedusidae,Anura,S
Phyllomedusa_tarsius,Phyllomedusidae,Anura,S
Phyllomedusa_camba,Phyllomedusidae,Anura,S
Phyllomedusa_bicolor,Phyllomedusidae,Anura,S
Phyllomedusa_vaillantii,Phyllomedusidae,Anura,S
Phasmahyla_cruzi,Phyllomedusidae,Anura,S
Phasmahyla_guttata,Phyllomedusidae,Anura,S
Phasmahyla_jandaia,Phyllomedusidae,Anura,S
Phasmahyla_exilis,Phyllomedusidae,Anura,S
Phasmahyla_cochranae,Phyllomedusidae,Anura,S
Agalychnis_terranova,Phyllomedusidae,Anura,S
Agalychnis_callidryas,Phyllomedusidae,Anura,S
Agalychnis_moreletii,Phyllomedusidae,Anura,S
Agalychnis_annae,Phyllomedusidae,Anura,S
Agalychnis_saltator,Phyllomedusidae,Anura,S
Agalychnis_spurrelli,Phyllomedusidae,Anura,S
Agalychnis_dacnicolor,Phyllomedusidae,Anura,S
Agalychnis_lemur,Phyllomedusidae,Anura,S
Agalychnis_hulli,Phyllomedusidae,Anura,S
Hylomantis_aspera,Phyllomedusidae,Anura,S
Hylomantis_granulosa,Phyllomedusidae,Anura,S
Phrynomedusa_marginata,Phyllomedusidae,Anura,S
Cruziohyla_calcarifer,Phyllomedusidae,Anura,S
Alsodes_barrioi,Alsodidae,Anura,A
Alsodes_norae,Alsodidae,Anura,A
Alsodes_kaweshkari,Alsodidae,Anura,A
Alsodes_igneus,Alsodidae,Anura,A
Alsodes_gargola,Alsodidae,Anura,A
Alsodes_neuquensis,Alsodidae,Anura,A
Alsodes_pehuenche,Alsodidae,Anura,A
Alsodes_hugoi,Alsodidae,Anura,A
Alsodes_tumultuosus,Alsodidae,Anura,A
Alsodes_coppingeri,Alsodidae,Anura,A
Alsodes_australis,Alsodidae,Anura,A
Alsodes_verrucosus,Alsodidae,Anura,A
Alsodes_monticola,Alsodidae,Anura,A
Alsodes_valdiviensis,Alsodidae,Anura,A
Alsodes_vanzolinii,Alsodidae,Anura,A
Alsodes_nodosus,Alsodidae,Anura,A
Eupsophus_septentrionalis,Alsodidae,Anura,S
Eupsophus_roseus,Alsodidae,Anura,A
Eupsophus_nahuelbutensis,Alsodidae,Anura,S
Eupsophus_contulmoensis,Alsodidae,Anura,S
Eupsophus_migueli,Alsodidae,Anura,A
Eupsophus_altor,Alsodidae,Anura,S
Eupsophus_insularis,Alsodidae,Anura,A
Eupsophus_calcaratus,Alsodidae,Anura,A
Eupsophus_vertebralis,Alsodidae,Anura,A
Eupsophus_emiliopugini,Alsodidae,Anura,A
Limnomedusa_macroglossa,Alsodidae,Anura,A
Hylodes_sazimai,Hylodidae,Anura,A
Hylodes_ornatus,Hylodidae,Anura,A
Hylodes_phyllodes,Hylodidae,Anura,A
Hylodes_dactylocinus,Hylodidae,Anura,A
Hylodes_perplicatus,Hylodidae,Anura,A
Hylodes_meridionalis,Hylodidae,Anura,A
Hylodes_nasus,Hylodidae,Anura,A
Megaelosia_goeldii,Hylodidae,Anura,A
Crossodactylus_schmidti,Hylodidae,Anura,A
Crossodactylus_caramaschii,Hylodidae,Anura,A
Batrachyla_antartandica,Batrachylidae,Anura,S
Batrachyla_taeniata,Batrachylidae,Anura,S
Batrachyla_leptopus,Batrachylidae,Anura,S
Hylorina_sylvatica,Batrachylidae,Anura,A
Atelognathus_nitoi,Batrachylidae,Anura,A
Atelognathus_patagonicus,Batrachylidae,Anura,A
Zachaenus_parvulus,Cycloramphidae,Anura,T
Cycloramphus_organensis,Cycloramphidae,Anura,S
Cycloramphus_boraceiensis,Cycloramphidae,Anura,S
Cycloramphus_acangatan,Cycloramphidae,Anura,S
Cycloramphus_eleutherodactylus,Cycloramphidae,Anura,S
Cycloramphus_bandeirensis,Cycloramphidae,Anura,S
Cycloramphus_fuliginosus,Cycloramphidae,Anura,S
Thoropa_miliaris,Cycloramphidae,Anura,S
Thoropa_taophora,Cycloramphidae,Anura,S
Telmatobius_huayra,Telmatobiidae,Anura,A
Telmatobius_hintoni,Telmatobiidae,Anura,A
Telmatobius_gigas,Telmatobiidae,Anura,A
Telmatobius_culeus,Telmatobiidae,Anura,A
Telmatobius_pefauri,Telmatobiidae,Anura,A
Telmatobius_marmoratus,Telmatobiidae,Anura,A
Telmatobius_dankoi,Telmatobiidae,Anura,A
Telmatobius_vilamensis,Telmatobiidae,Anura,A
Telmatobius_yuracare,Telmatobiidae,Anura,A
Telmatobius_bolivianus,Telmatobiidae,Anura,A
Telmatobius_sibiricus,Telmatobiidae,Anura,A
Telmatobius_simonsi,Telmatobiidae,Anura,A
Telmatobius_chusmisensis,Telmatobiidae,Anura,A
Telmatobius_verrucosus,Telmatobiidae,Anura,A
Telmatobius_sanborni,Telmatobiidae,Anura,A
Telmatobius_espadai,Telmatobiidae,Anura,A
Telmatobius_truebae,Telmatobiidae,Anura,A
Telmatobius_niger,Telmatobiidae,Anura,A
Telmatobius_vellardi,Telmatobiidae,Anura,A
Rhinoderma_darwinii,Rhinodermatidae,Anura,T
Insuetophrynus_acarpicus,Rhinodermatidae,Anura,A
Ceratophrys_ornata,Ceratophryidae,Anura,A
Ceratophrys_cranwelli,Ceratophryidae,Anura,A
Ceratophrys_cornuta,Ceratophryidae,Anura,A
Lepidobatrachus_laevis,Ceratophryidae,Anura,A
Chacophrys_pierottii,Ceratophryidae,Anura,A
Pristimantis_frater,Craugastoridae,Anura,D
Pristimantis_gryllus,Craugastoridae,Anura,D
Pristimantis_elegans,Craugastoridae,Anura,D
Pristimantis_bogotensis,Craugastoridae,Anura,D
Pristimantis_taeniatus,Craugastoridae,Anura,D
Pristimantis_yukpa,Craugastoridae,Anura,D
Pristimantis_miyatai,Craugastoridae,Anura,D
Pristimantis_librarius,Craugastoridae,Anura,D
Pristimantis_ockendeni,Craugastoridae,Anura,D
Pristimantis_martiae,Craugastoridae,Anura,D
Pristimantis_zophus,Craugastoridae,Anura,D
Pristimantis_ptochus,Craugastoridae,Anura,D
Pristimantis_juanchoi,Craugastoridae,Anura,D
Pristimantis_palmeri,Craugastoridae,Anura,D
Pristimantis_unistrigatus,Craugastoridae,Anura,D
Pristimantis_ardalonychus,Craugastoridae,Anura,D
